diversity,seed,run,phase,interval,predictor_fraction,start_success,end_success,interval_gain,start_depth6,end_depth6,interval_gain_depth6,cosine_all,norm_current_all,norm_previous_all,cosine_shared,norm_current_shared,norm_previous_shared,cosine_policy,norm_current_policy,norm_previous_policy,cosine_value,norm_current_value,norm_previous_value
16,3,n16_seed3,4,start_to_mid,0.0,0.322265625,0.341796875,0.01953125,0.0,0.0,0.0,0.17350250482559204,0.083607517182827,0.1262919306755066,0.206181600689888,0.06123155727982521,0.02723303809762001,0.21155907213687897,0.05688845366239548,0.12328480184078217,0.6917741298675537,0.002148787258192897,0.002978280186653137
16,3,n16_seed3,4,mid_to_end,0.5,0.341796875,0.2919921875,-0.0498046875,0.0,0.0,0.0,0.5999187231063843,0.06615464389324188,0.13269548118114471,0.4934183955192566,0.02803308703005314,0.061845406889915466,0.6275429129600525,0.059749092906713486,0.11677046865224838,0.5896605849266052,0.004541836678981781,0.012161091901361942
16,4,n16_seed4,2,start_to_mid,0.0,0.50390625,0.505859375,0.001953125,0.0,0.0,0.0,0.05089370161294937,0.07087449729442596,0.06755688786506653,-0.07316672056913376,0.05247548222541809,0.04878741875290871,0.19611841440200806,0.047512371093034744,0.04658586159348488,-0.2420375645160675,0.0034774430096149445,0.003671238897368312
16,4,n16_seed4,2,mid_to_end,0.5,0.505859375,0.50390625,-0.001953125,0.0,0.0,0.0,-0.39358341693878174,0.07996796816587448,0.10751139372587204,-0.23025156557559967,0.02547541819512844,0.0639372393488884,-0.46312233805656433,0.07566565275192261,0.0863141268491745,0.7710001468658447,0.004537414293736219,0.004538694396615028
16,4,n16_seed4,3,start_to_mid,0.0,0.4736328125,0.5078125,0.0341796875,0.0,0.0,0.0,0.21921607851982117,0.08398180454969406,0.08656371384859085,0.013493673875927925,0.057885173708200455,0.0706222727894783,0.5056682825088501,0.0606195367872715,0.049730945378541946,0.4696495234966278,0.005246139597147703,0.005710043013095856
16,4,n16_seed4,3,mid_to_end,0.5,0.5078125,0.52734375,0.01953125,0.0,0.0,0.0,-0.29678401350975037,0.05391106754541397,0.06777795404195786,0.1954248994588852,0.029977906495332718,0.03720034286379814,-0.5373608469963074,0.04476844519376755,0.05479512736201286,0.5857061743736267,0.0018747833091765642,0.014404152520000935
16,4,n16_seed4,4,start_to_mid,0.0,0.3125,0.3330078125,0.0205078125,0.0,0.0,0.0,0.623839259147644,0.09333547204732895,0.08651144802570343,0.15155251324176788,0.05253135412931442,0.035723038017749786,0.7810512185096741,0.07671041786670685,0.07794369757175446,0.8751225471496582,0.008214562200009823,0.011527146212756634
16,4,n16_seed4,4,mid_to_end,0.5,0.3330078125,0.501953125,0.1689453125,0.0,0.0,0.0,-0.47338593006134033,0.08277501910924911,0.104644775390625,-0.4199220538139343,0.052992261946201324,0.08237946033477783,-0.5612321496009827,0.06354822963476181,0.06377419084310532,0.3235361874103546,0.002268508542329073,0.00984920747578144
64,0,n64_seed0,2,start_to_mid,0.0,0.451171875,0.4287109375,-0.0224609375,0.013793103448275862,0.006578947368421052,-0.00721415607985481,0.05304781720042229,0.06529412418603897,0.10005471855401993,0.07340022176504135,0.03328324481844902,0.04060416668653488,0.02433045022189617,0.05432727560400963,0.0909990593791008,0.9858251214027405,0.01428619958460331,0.009023305959999561
64,0,n64_seed0,2,mid_to_end,0.5,0.4287109375,0.490234375,0.0615234375,0.006578947368421052,0.0379746835443038,0.031395736175882746,0.5276491641998291,0.06004643812775612,0.2084420770406723,0.764196515083313,0.04275603964924812,0.20163558423519135,0.005630159750580788,0.04205755889415741,0.05277130752801895,0.4607572853565216,0.002942322753369808,0.0025255565997213125
